filename,artist,title,style,genre,date
37570.jpg,9a85697fd693e11f87846ebc70c00227,Italian horticultural landscape,Art Nouveau (Modern),landscape,
21182.jpg,9a85697fd693e11f87846ebc70c00227,Landscape Garden (Meadow in Flower),Art Nouveau (Modern),landscape,1906
56739.jpg,45f4183820ce1fa775f8a27d3120aad6,Palm Sunday Bazaar on Red Square,Art Nouveau (Modern),cityscape,1916
17730.jpg,9a85697fd693e11f87846ebc70c00227,"Schloss Kammer am Attersee, II",Art Nouveau (Modern),landscape,1909
67315.jpg,9a85697fd693e11f87846ebc70c00227,Fir Forest I,Art Nouveau (Modern),landscape,1901
21108.jpg,062244b785e58518f2f189329633c59e,Illustration for the magazine Golden Fleece,Art Nouveau (Modern),illustration,1907.0
64441.jpg,9a85697fd693e11f87846ebc70c00227,Untitled,Art Nouveau (Modern),landscape,
12111.jpg,74a1dad53214d04514269a188f16683a,Night,Art Nouveau (Modern),symbolic painting,1890
9580.jpg,7c98b429a2bb61258b16b080a91eb07a,Spurge With Yham ,Art Nouveau (Modern),flower painting,1909.0
59926.jpg,062244b785e58518f2f189329633c59e,Illustration for Alexander Pushkin's 'Fairytale of the Tsar Saltan',Art Nouveau (Modern),illustration,1905.0
35599.jpg,d8a3c897c506be7de91d8f892f14f934,Little Girl With Cat ,Art Nouveau (Modern),portrait,1889.0
33155.jpg,062244b785e58518f2f189329633c59e,Poster of Exhibition,Art Nouveau (Modern),poster,1904.0
42830.jpg,9a85697fd693e11f87846ebc70c00227,"Kneeling Male Nude With Sprawled Out Arms, Male Torso",Art Nouveau (Modern),sketch and study,
80225.jpg,46200eee40e22039aef7a5944bb445c9,Poster for Felix Salzens Jung Wiener Theatre with lieben Augustin,Art Nouveau (Modern),poster,1901
23684.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,Princess Reverie,Art Nouveau (Modern),literary painting,1896
46355.jpg,74a1dad53214d04514269a188f16683a,"Student, appealing his tunic ",Art Nouveau (Modern),sketch and study,1909
58984.jpg,46200eee40e22039aef7a5944bb445c9,Early spring. Illustration to a poem by Rainer Maria Rilke.,Art Nouveau (Modern),illustration,1901
31071.jpg,d8a3c897c506be7de91d8f892f14f934,Flowers ,Art Nouveau (Modern),flower painting,1908.0
48922.jpg,74a1dad53214d04514269a188f16683a,Self-portrait,Art Nouveau (Modern),self-portrait,1916
49796.jpg,062244b785e58518f2f189329633c59e,Illustration for Alexander Pushkin's 'Fairytale of the Tsar Saltan',Art Nouveau (Modern),illustration,1905.0
29122.jpg,0eeac4ecff259dc515be795e1a76019a,Portrait of Fyodor Chaliapin  ,Art Nouveau (Modern),portrait,1921.0
84915.jpg,062244b785e58518f2f189329633c59e,"Illustration for the fairytale ""Fox-sister""",Art Nouveau (Modern),illustration,1935.0
37871.jpg,9a85697fd693e11f87846ebc70c00227,Country Garden with Sunflowers,Art Nouveau (Modern),landscape,1906
41001.jpg,9a85697fd693e11f87846ebc70c00227,Avenue of Schloss Kammer Park,Art Nouveau (Modern),landscape,1912
18231.jpg,46200eee40e22039aef7a5944bb445c9,Loneliness,Art Nouveau (Modern),genre painting,1902
28336.jpg,b874a616affcb766bb0e7a4f2a0803f0,New York Tribune,Art Nouveau (Modern),illustration,1916.0
102505.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Volga""",Art Nouveau (Modern),illustration,1904.0
5548.jpg,9a85697fd693e11f87846ebc70c00227,Apple Tree II,Art Nouveau (Modern),landscape,1916
101602.jpg,46200eee40e22039aef7a5944bb445c9,November,Art Nouveau (Modern),genre painting,1902
30622.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Dobrynya Nikitich and Zmey Gorynych""",Art Nouveau (Modern),illustration,1941.0
53281.jpg,46200eee40e22039aef7a5944bb445c9,Animal motif for a picture book,Art Nouveau (Modern),illustration,c.1904
79489.jpg,062244b785e58518f2f189329633c59e,"Prince Ivan and the Firebird, illustration for the Russian Fairy Story 'The Firebird'",Art Nouveau (Modern),illustration,1901.0
39259.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Ilya Muromets and Svyatogor"" ",Art Nouveau (Modern),illustration,1940.0
66064.jpg,46200eee40e22039aef7a5944bb445c9,Animal motif for a picture book,Art Nouveau (Modern),illustration,c.1904
28595.jpg,062244b785e58518f2f189329633c59e,Illustration for the magazine Art Treasures of Russia,Art Nouveau (Modern),illustration,1903.0
44836.jpg,062244b785e58518f2f189329633c59e,"Underwater. Illustration for the epic ""Volga""",Art Nouveau (Modern),illustration,1928.0
92609.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Volga and Mikula""",Art Nouveau (Modern),illustration,1940.0
57635.jpg,062244b785e58518f2f189329633c59e,"Illustration for the Russian Fairy Story ""Feather Of Finist Falcon""",Art Nouveau (Modern),illustration,1900.0
58858.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Intercession of the Theotokos,Art Nouveau (Modern),religious painting,1903
25035.jpg,9a85697fd693e11f87846ebc70c00227,"Emilie Flöge, Aged 17",Art Nouveau (Modern),portrait,1891
83892.jpg,062244b785e58518f2f189329633c59e,"Illustration for the Russian Fairy Story ""The Frog Princess""",Art Nouveau (Modern),illustration,1930.0
51506.jpg,9a85697fd693e11f87846ebc70c00227,Baby,Art Nouveau (Modern),portrait,1918
18863.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Volga and Mikula""",Art Nouveau (Modern),illustration,1913.0
37729.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,The Man Who Walked Among Gnom,Art Nouveau (Modern),illustration,
70563.jpg,062244b785e58518f2f189329633c59e,"Illustration for the poem ""The Tale of the Fisherman and the Fish"" by Alexander Pushkin",Art Nouveau (Modern),illustration,
29138.jpg,062244b785e58518f2f189329633c59e,"Illustration for the Russian Fairy Story ""Salt""",Art Nouveau (Modern),illustration,1931.0
82460.jpg,062244b785e58518f2f189329633c59e,"Illustration for the fairytale ""Magic Carpet""",Art Nouveau (Modern),illustration,
76785.jpg,2cd87bc71a43270dc7ce0917f6f6d980,"The Story of Venus and Tannhaeuse, frontispiece",Art Nouveau (Modern),illustration,
36207.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Duke Stepanovich""",Art Nouveau (Modern),illustration,
22448.jpg,f44205b1eb2de981de766e0688f8cbac,"Costume design for ""Venetian madmen""",Art Nouveau (Modern),design,1915
64620.jpg,b874a616affcb766bb0e7a4f2a0803f0,New York Tribune,Art Nouveau (Modern),illustration,1916.0
42809.jpg,9a85697fd693e11f87846ebc70c00227,Standing Woman in Kimono (Dame im Kimono),Art Nouveau (Modern),sketch and study,1918
81410.jpg,062244b785e58518f2f189329633c59e,Illustration for the magazine Golden Fleece,Art Nouveau (Modern),illustration,1906.0
96674.jpg,062244b785e58518f2f189329633c59e,"Illustration for the epic ""Ilya Muromets and Nightingale the Robber""",Art Nouveau (Modern),illustration,1940.0
84031.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,Madonna,Art Nouveau (Modern),religious painting,1885
75541.jpg,062244b785e58518f2f189329633c59e,"Illustration for the poem ""The Tale of the Fisherman and the Fish"" by Alexander Pushkin",Art Nouveau (Modern),illustration,
73921.jpg,062244b785e58518f2f189329633c59e,France. View from the window of the cottages,Art Nouveau (Modern),landscape,1935.0
21666.jpg,062244b785e58518f2f189329633c59e,Illustration for the poem 'Ruslan and Lyudmila' by Alexander Pushkin,Art Nouveau (Modern),illustration,1917.0
26329.jpg,46200eee40e22039aef7a5944bb445c9,"Holy Spirit Church in Düsseldorf, design for the left side wall with a baptistery",Art Nouveau (Modern),design,1907
21571.jpg,062244b785e58518f2f189329633c59e,"Donkey, Illustration for the magazine Bogey",Art Nouveau (Modern),illustration,1906.0
7213.jpg,46200eee40e22039aef7a5944bb445c9,Poster for 'Prince Richard Metternich',Art Nouveau (Modern),poster,1899
59085.jpg,062244b785e58518f2f189329633c59e,"Illustration for the fairytale ""Go there do not know where, bring it I do not know what""",Art Nouveau (Modern),illustration,1935.0
24552.jpg,062244b785e58518f2f189329633c59e,"Sketch for the Opera, The Golden Cockerel, by Nikolai Rimsky-Korsakov ",Art Nouveau (Modern),design,1909.0
80499.jpg,062244b785e58518f2f189329633c59e,"Illustration for the Russian Fairy Story ""The Frog Princess""",Art Nouveau (Modern),illustration,1899.0
9521.jpg,062244b785e58518f2f189329633c59e,Illustration for the book Under the arches,Art Nouveau (Modern),illustration,1907.0
23981.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,Bergaporten,Art Nouveau (Modern),,
52252.jpg,9a85697fd693e11f87846ebc70c00227,Adele Bloch-Bauer,Art Nouveau (Modern),sketch and study,
92725.jpg,062244b785e58518f2f189329633c59e,Illustration for the poem 'Ruslan and Lyudmila' by Alexander Pushkin,Art Nouveau (Modern),illustration,1918.0
16890.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Lysistrata Haranguing the Athenian Women,Art Nouveau (Modern),illustration,
19938.jpg,46200eee40e22039aef7a5944bb445c9,Stage design for 'The minutes of love' by Edward Bauersfeld,Art Nouveau (Modern),design,c.1908
31853.jpg,062244b785e58518f2f189329633c59e,"Illustration for the book Russian school of painting, Illustration for the epic ""Sadko",Art Nouveau (Modern),illustration,1907.0
47262.jpg,062244b785e58518f2f189329633c59e,"Illustration for George Kennan's book ""Siberia and the exile""",Art Nouveau (Modern),illustration,1906.0
48643.jpg,46200eee40e22039aef7a5944bb445c9,Stage design for 'The minutes of love' by Edward Bauersfeld,Art Nouveau (Modern),design,c.1908
23681.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Cave of Spleen,Art Nouveau (Modern),illustration,
27569.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Salon de la Rue des Moulins,Art Nouveau (Modern),genre painting,1894
52847.jpg,062244b785e58518f2f189329633c59e,Illustration for the magazine Bogey,Art Nouveau (Modern),illustration,1905.0
32009.jpg,9ee8bdc8cacd9654c2f565c618af10ab,Salome,Art Nouveau (Modern),religious painting,1906
58216.jpg,74a1dad53214d04514269a188f16683a,Giulia Leonardi ,Art Nouveau (Modern),portrait,1910
83339.jpg,9a85697fd693e11f87846ebc70c00227,Fredericke Maria Beer,Art Nouveau (Modern),portrait,1916
68927.jpg,2cd87bc71a43270dc7ce0917f6f6d980,"Siegfried illustration, act II",Art Nouveau (Modern),illustration,
66000.jpg,9a85697fd693e11f87846ebc70c00227,Musik (lithograph),Art Nouveau (Modern),allegorical painting,1901
41341.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera ""Legend of the Invisible City of Kitezh and Maiden Fevronia""  by Nikolai Rimsky-Korsakov ",Art Nouveau (Modern),design,1934.0
76965.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Abbe Fanfreluche,Art Nouveau (Modern),portrait,
86856.jpg,062244b785e58518f2f189329633c59e,Illustration for the poem 'The Tale of the Golden Cockerel' by Alexander Pushkin,Art Nouveau (Modern),illustration,1906.0
24880.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
39906.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Scarlet Pastorale,Art Nouveau (Modern),illustration,
18887.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
9117.jpg,062244b785e58518f2f189329633c59e,A street in Cairo,Art Nouveau (Modern),cityscape,1921.0
24348.jpg,b874a616affcb766bb0e7a4f2a0803f0,New York Tribune,Art Nouveau (Modern),illustration,1916.0
57297.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Toilet,Art Nouveau (Modern),illustration,
1119.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
43466.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
75413.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
94248.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
77405.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Salome on Settle,Art Nouveau (Modern),illustration,
22789.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Ascention of Saint Rose of Lima,Art Nouveau (Modern),illustration,
441.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
97131.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Illustration for 'The Rape of the Lock' by Alexander Pope,Art Nouveau (Modern),illustration,
78294.jpg,062244b785e58518f2f189329633c59e,Creek,Art Nouveau (Modern),landscape,1917.0
42523.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Of a Neophyte and how the Black Art was revealed unto him,Art Nouveau (Modern),design,
86280.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Baron's Prayer,Art Nouveau (Modern),genre painting,
58249.jpg,45f4183820ce1fa775f8a27d3120aad6,Stage design for Mussorgsky's opera 'Boris Godunov',Art Nouveau (Modern),design,1913
97719.jpg,062244b785e58518f2f189329633c59e,Crimea. Koktebel,Art Nouveau (Modern),landscape,1939.0
81270.jpg,74a1dad53214d04514269a188f16683a,Portrait of General Ulrich Wille,Art Nouveau (Modern),portrait,1916
16528.jpg,46200eee40e22039aef7a5944bb445c9,Picture book for the niece of Ditha Mautner von Markhof,Art Nouveau (Modern),illustration,1904
17042.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Advertisement for Children's Books,Art Nouveau (Modern),design,1894
13655.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Morning Dream,Art Nouveau (Modern),illustration,
41880.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Two Athenian Women in Distress,Art Nouveau (Modern),illustration,
36356.jpg,2cd87bc71a43270dc7ce0917f6f6d980,A Devil in Woman's Likeness,Art Nouveau (Modern),illustration,
34013.jpg,062244b785e58518f2f189329633c59e,Illustration for the Historical Revolutionary Almanac of publisher Rosehip,Art Nouveau (Modern),illustration,1906.0
70375.jpg,062244b785e58518f2f189329633c59e,"Costume design for the ballet  ""Firebird"" by Igor Stravinsky",Art Nouveau (Modern),design,1931.0
33787.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Kiss of Judas,Art Nouveau (Modern),illustration,
13244.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera ""Prince Igor"" by Alexander Borodin ",Art Nouveau (Modern),design,1929.0
60068.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Publicity poster for 'The Yellow Book',Art Nouveau (Modern),illustration,
14447.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera ""Prince Igor"" by Alexander Borodin ",Art Nouveau (Modern),design,1930.0
24564.jpg,46200eee40e22039aef7a5944bb445c9,Pisces,Art Nouveau (Modern),design,c.1904
18369.jpg,9a85697fd693e11f87846ebc70c00227,Lady with Hat and Featherboa,Art Nouveau (Modern),portrait,1909
15298.jpg,062244b785e58518f2f189329633c59e,Illustration for Alexander Pushkin's 'Fairytale of the Tsar Saltan',Art Nouveau (Modern),illustration,1905.0
101500.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Lysistrata Shielding Her Coynte,Art Nouveau (Modern),illustration,1896
16841.jpg,46200eee40e22039aef7a5944bb445c9,"Draft drawings for the breakfast room of the apartment Eisler Terramare, proportion of study seat",Art Nouveau (Modern),design,1903
60712.jpg,f7e1cb7b67e7b154d9dca7d12879d7b0,Vernicle,Art Nouveau (Modern),religious painting,1914
45960.jpg,46200eee40e22039aef7a5944bb445c9,Steinhoch church in Vienna,Art Nouveau (Modern),design,
34749.jpg,2cd87bc71a43270dc7ce0917f6f6d980,A Devil in Woman's Likeness,Art Nouveau (Modern),illustration,
7392.jpg,74a1dad53214d04514269a188f16683a,"Portrait of Berthe Jacques, wife of the artist",Art Nouveau (Modern),portrait,1894
10110.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Eyes of Herod,Art Nouveau (Modern),illustration,1894
25681.jpg,74a1dad53214d04514269a188f16683a,Portrait of Gertrud Muller,Art Nouveau (Modern),portrait,
20924.jpg,062244b785e58518f2f189329633c59e,Portrait of Lyudmila Chirikova,Art Nouveau (Modern),portrait,1922.0
56394.jpg,46200eee40e22039aef7a5944bb445c9,Landscape with cloudy sky,Art Nouveau (Modern),landscape,c.1904
61411.jpg,2cd87bc71a43270dc7ce0917f6f6d980,"Poster advertising 'A Comedy of Sighs', a play by John Todhunter",Art Nouveau (Modern),poster,1894
17001.jpg,062244b785e58518f2f189329633c59e,Illustration for the Literary almanac of publisher Rosehip,Art Nouveau (Modern),illustration,1907.0
30041.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Dr. Tapie Celeyran in a corridor of the French Comedy,Art Nouveau (Modern),portrait,1894
84809.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Poster advertising 'The Spinster's Scrip',Art Nouveau (Modern),poster,
62354.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"At the Moulin Rouge, The Dance",Art Nouveau (Modern),genre painting,1890
54266.jpg,79bdcfa4ad167a9b9bc9bc9723d8e7e5,Portrait of an elegant lady,Art Nouveau (Modern),portrait,
75023.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Toilet of Salome II,Art Nouveau (Modern),illustration,
6922.jpg,46200eee40e22039aef7a5944bb445c9,The 100 crowns bill,Art Nouveau (Modern),design,1910
49258.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera, The Golden Cockerel, by Nikolai Rimsky-Korsakov ",Art Nouveau (Modern),design,1909.0
68163.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Fall of the House of Usher,Art Nouveau (Modern),illustration,
4834.jpg,2cd87bc71a43270dc7ce0917f6f6d980,No. 1,Art Nouveau (Modern),design,
52904.jpg,46200eee40e22039aef7a5944bb445c9,Girl in rose,Art Nouveau (Modern),portrait,1898
76868.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Stomach Dance,Art Nouveau (Modern),illustration,1893
32029.jpg,062244b785e58518f2f189329633c59e,"Illustration for the fairytale ""White duck""",Art Nouveau (Modern),illustration,1902.0
85402.jpg,2cd87bc71a43270dc7ce0917f6f6d980,"Design for the Frontispiece to ""Plays"" by John Davidson",Art Nouveau (Modern),design,
101778.jpg,2cd87bc71a43270dc7ce0917f6f6d980,The Mirror of Love,Art Nouveau (Modern),illustration,
64333.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Title page,Art Nouveau (Modern),illustration,1896
64028.jpg,2cd87bc71a43270dc7ce0917f6f6d980,La Beale Isoud at Joyous Gard,Art Nouveau (Modern),illustration,1894
22830.jpg,74a1dad53214d04514269a188f16683a,Young Man standing on a hill,Art Nouveau (Modern),sketch and study,c.1901
80055.jpg,46200eee40e22039aef7a5944bb445c9,Figure study of Tristan,Art Nouveau (Modern),sketch and study,c.1915
25561.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Isolde,Art Nouveau (Modern),illustration,
21340.jpg,46200eee40e22039aef7a5944bb445c9,Draft drawings for a cabinet in the headquarters of the Vienna Workshop,Art Nouveau (Modern),design,1903
65194.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera, The Golden Cockerel, by Nikolai Rimsky-Korsakov ",Art Nouveau (Modern),design,1909.0
